song_id,artist_name,genre,orientation,line_idx,line_text,line_words,match_start_s,match_end_s,window_start_s,window_end_s,position_pct,total_duration_s,lmc,match_confidence
NS_02,Nas,hip-hop,narrative,0,Whose world is this?,4,6.937,8.058,1.937,13.058,2.581,290.467,0.206087,0.5
NS_02,Nas,hip-hop,narrative,1,"The world is yours, the world is yours",8,8.318,10.498,3.318,15.498,3.239,290.467,-0.009882,1.0
NS_02,Nas,hip-hop,narrative,7,"'til I'm charged, then",4,40.286,41.406,35.286,46.406,14.062,290.467,0.139257,0.25
NS_02,Nas,hip-hop,narrative,9,"To hold the mic I’m throbbin', mechanical movement",8,65.452,67.893,60.452,72.893,22.954,290.467,0.021878,0.25
NS_03,Nas,hip-hop,narrative,13,"Plus, congratulations, you know you got a son",8,155.346,157.827,150.346,162.827,47.442,330.06,0.192915,0.25
NS_05,Nas,hip-hop,narrative,0,Escobar Season has returned (Has returned),6,4.057,10.401,0.0,15.401,2.546,283.933,0.067343,0.667
NS_05,Nas,hip-hop,narrative,1,It's been a long time. Been a long time comin',10,10.901,18.765,5.901,23.765,5.224,283.933,0.249818,0.4
NS_05,Nas,hip-hop,narrative,5,You can hate me now (QB),6,86.015,87.196,81.015,92.196,30.502,283.933,0.248231,0.333
NS_05,Nas,hip-hop,narrative,6,But I won't stop now (Real niggas),7,137.962,139.343,132.962,144.343,48.833,283.933,0.289684,0.286
NS_05,Nas,hip-hop,narrative,8,You can hate me now (C'mon!),6,156.092,157.413,151.092,162.413,55.208,283.933,0.18329,0.333
NS_05,Nas,hip-hop,narrative,9,"But I won't stop now (Uh) (Well, you hate me, I'm gon' hate you too. It's as simple as that)",20,183.208,188.191,178.208,193.191,65.403,283.933,0.145606,0.25
NS_05,Nas,hip-hop,narrative,11,"You can hate me now (You don't give a fuck, I don't give a fuck)",15,198.196,208.126,193.196,213.126,71.552,283.933,0.229197,0.333
NS_05,Nas,hip-hop,narrative,13,Do it now,3,230.655,231.315,225.655,236.315,81.352,283.933,0.221131,0.333
NS_05,Nas,hip-hop,narrative,16,Don't hate me. Hate the money I see (,9,260.988,263.25,255.988,268.25,92.317,283.933,0.211176,0.25
NS_06,Nas,hip-hop,narrative,0,"Yo, all I need is one mic, one beat, one stage",11,13.946,16.927,8.946,21.927,5.911,261.155,0.36079,1.0
NS_06,Nas,hip-hop,narrative,1,"One nigga front, my face on the front page",9,17.067,19.548,12.067,24.548,7.01,261.155,0.250707,1.0
NS_06,Nas,hip-hop,narrative,2,"Only if I had one gun, one girl and one crib",11,19.608,22.428,14.608,27.428,8.048,261.155,0.31202,1.0
NS_06,Nas,hip-hop,narrative,3,One God to show me how to do things his son did,12,22.528,25.329,17.528,30.329,9.163,261.155,0.369826,0.75
NS_06,Nas,hip-hop,narrative,14,Ricochetin' between the spots that I'm hidin' in,8,143.639,145.34,138.639,150.34,55.327,261.155,0.176021,0.25
NS_08,Nas,hip-hop,narrative,0,Check it out,3,2.383,2.983,0.0,7.983,1.379,194.56,0.298245,1.0
NS_08,Nas,hip-hop,narrative,1,"I call it, yeah, yeah",5,5.285,13.37,0.285,18.37,4.794,194.56,0.287723,1.0
NS_08,Nas,hip-hop,narrative,2,"For my brothers with daughters, I call this",8,14.771,16.772,9.771,21.772,8.106,194.56,0.109627,0.875
NS_08,Nas,hip-hop,narrative,3,"For my brothers with daughters, I call this",8,17.513,19.454,12.513,24.454,9.5,194.56,0.083002,0.875
NS_08,Nas,hip-hop,narrative,4,"For my brothers with daughters, I call this",8,20.234,22.196,15.234,27.196,10.904,194.56,0.067173,0.875
NS_08,Nas,hip-hop,narrative,5,For my brothers with daughters,5,22.976,24.277,17.976,29.277,12.144,194.56,0.044776,1.0
NS_08,Nas,hip-hop,narrative,6,I saw my daughter send a letter to some boy her age,12,24.357,27.039,19.357,32.039,13.208,194.56,0.127798,0.917
NS_08,Nas,hip-hop,narrative,7,"Who locked up, first I regretted it, then caught my rage",11,27.079,29.72,22.079,34.72,14.597,194.56,0.258917,0.818
NS_08,Nas,hip-hop,narrative,8,"Like, how could I not protect her from this awful phase?",11,29.78,32.262,24.78,37.262,15.944,194.56,0.277692,0.909
NS_08,Nas,hip-hop,narrative,9,"Never tried to hide who I was, she was taught and raised",12,32.522,35.343,27.522,40.343,17.441,194.56,0.29809,0.25
NS_09,Nas,hip-hop,narrative,4,members from the audience,4,147.793,148.574,142.793,153.574,11.809,1254.806,0.114243,0.25
NS_09,Nas,hip-hop,narrative,6,"If you enjoy our interview, you can check out",9,266.23,268.131,261.23,273.131,21.293,1254.806,-0.015283,0.333
NS_09,Nas,hip-hop,narrative,10,. You can also,4,391.611,392.031,386.611,397.031,31.226,1254.806,0.270915,0.333
NS_09,Nas,hip-hop,narrative,11,like us on Facebook,4,399.456,400.136,394.456,405.136,31.861,1254.806,0.234481,0.25
NS_10,Nas,hip-hop,narrative,1,And any day could be your last in the jungle,10,21.867,23.89,16.867,28.89,9.001,254.177,-0.064928,1.0
NS_10,Nas,hip-hop,narrative,2,"Get murdered on a humble, guns'll blast, niggas tumble",9,23.91,25.973,18.91,30.973,9.813,254.177,0.031125,0.333
NS_10,Nas,hip-hop,narrative,3,"The corners is the hot spot, full of mad criminals",10,26.653,29.217,21.653,34.217,10.99,254.177,-0.035865,0.7
NS_10,Nas,hip-hop,narrative,4,"Who don't care, guzzling beers",5,29.237,30.338,24.237,35.338,11.719,254.177,0.178172,0.6
NS_10,Nas,hip-hop,narrative,5,We all stare at the out-of-towners,6,30.859,32.2,25.859,37.2,12.405,254.177,0.213909,0.667
NS_10,Nas,hip-hop,narrative,12,"The fronters, wannabe ill niggas and spot runners",8,94.51,96.611,89.51,101.611,37.596,254.177,0.184134,0.25
NS_10,Nas,hip-hop,narrative,20,"Who's always on the corner, rolling up bless",8,158.747,159.968,153.747,164.968,62.695,254.177,0.043717,0.25
NS_11,Nas,hip-hop,narrative,8,"Clothes, bankrolls, and hoes",4,141.385,142.125,136.385,147.125,66.76,212.335,0.113155,0.25
NS_12,Nas,hip-hop,narrative,0,"Where is he, the man who was just like me?",10,15.335,19.776,10.335,24.776,4.924,356.554,0.319141,1.0
NS_12,Nas,hip-hop,narrative,6,"Yes, I'm alone, and I realize when I get home",10,105.248,109.13,100.248,114.13,30.062,356.554,0.290055,0.5
NS_12,Nas,hip-hop,narrative,7,I wanna go through my red and my cherry,9,110.691,113.933,105.691,118.933,31.499,356.554,0.181377,0.333
NS_12,Nas,hip-hop,narrative,9,Someone to talk me off the bridge any day or night,11,153.536,156.437,148.536,161.437,43.468,356.554,0.254428,0.273
CG_02,Childish Gambino,hip-hop,narrative,0,"Yeah, yeah, yeah, yeah, yeah",5,79.476,81.278,74.476,86.278,35.63,225.586,0.27697,0.4
CG_02,Childish Gambino,hip-hop,narrative,1,"Yeah, yeah, yeah, go, go away",6,83.621,85.923,78.621,90.923,37.579,225.586,0.275344,0.5
CG_02,Childish Gambino,hip-hop,narrative,2,"Yeah, yeah, yeah, yeah, yeah",5,85.943,87.525,80.943,92.525,38.448,225.586,0.251059,0.4
CG_02,Childish Gambino,hip-hop,narrative,3,"Yeah, yeah, yeah, go, go away",6,88.086,89.968,83.086,94.968,39.465,225.586,0.214944,0.333
CG_02,Childish Gambino,hip-hop,narrative,4,"Yeah, yeah, yeah, yeah, yeah",5,90.008,91.73,85.008,96.73,40.281,225.586,0.17519,0.4
CG_02,Childish Gambino,hip-hop,narrative,8,We just wanna party,4,163.586,164.167,158.586,169.167,72.645,225.586,0.354419,0.25
CG_02,Childish Gambino,hip-hop,narrative,9,Party just for you,4,164.527,201.613,159.527,206.613,81.153,225.586,0.31099,0.25
CG_03,Childish Gambino,hip-hop,narrative,0,No matter what you say or what you do,9,12.862,14.904,7.862,19.904,5.927,234.215,0.191635,0.556
CG_04,Childish Gambino,hip-hop,narrative,0,"And now that it's over, I'll never be sober",9,11.153,15.558,6.153,20.558,5.299,252.029,0.195646,1.0
CG_04,Childish Gambino,hip-hop,narrative,1,"I couldn't believe, but now I'm so high",8,15.879,20.424,10.879,25.424,7.202,252.029,0.355943,1.0
CG_04,Childish Gambino,hip-hop,narrative,2,"And now that it's over, I'll never be sober",9,20.905,25.33,15.905,30.33,9.173,252.029,0.274613,1.0
CG_04,Childish Gambino,hip-hop,narrative,3,"I couldn't believe, but now I'm so high",8,25.671,29.255,20.671,34.255,10.897,252.029,0.282972,1.0
CG_04,Childish Gambino,hip-hop,narrative,4,But now I'm so high,5,86.81,89.393,81.81,94.393,34.957,252.029,0.351858,1.0
CG_04,Childish Gambino,hip-hop,narrative,5,But now I'm so high,5,96.6,98.102,91.6,103.102,38.627,252.029,0.261538,1.0
CG_04,Childish Gambino,hip-hop,narrative,7,"Girl, what's your problem?",4,127.535,130.078,122.535,135.078,51.108,252.029,0.318656,0.25
CG_05,Childish Gambino,hip-hop,narrative,0,Watching haters wonder why Gambino got the game locked (Yeah?),10,13.134,15.697,8.134,20.697,7.979,180.675,0.132442,0.3
CG_06,Childish Gambino,hip-hop,narrative,0,Is anybody out there?,4,30.152,30.832,25.152,35.832,15.657,194.747,0.292629,0.25
CG_06,Childish Gambino,hip-hop,narrative,11,"Like checks, style is foreign like Czechoslovakians",7,172.841,174.142,167.841,179.142,89.086,194.747,0.205149,0.286
CG_08,Childish Gambino,hip-hop,narrative,0,There's a bottom to the top of a moment,9,0.611,8.398,0.0,13.398,1.764,255.385,0.224352,0.778
CG_08,Childish Gambino,hip-hop,narrative,1,You won't always be around,5,10.279,30.203,5.279,35.203,7.926,255.385,0.245469,0.6
CG_08,Childish Gambino,hip-hop,narrative,3,People want you underground,4,158.615,160.916,153.615,165.916,62.559,255.385,0.009582,0.25
CG_08,Childish Gambino,hip-hop,narrative,4,Do you misbehave?,3,165.899,171.642,160.899,176.642,66.085,255.385,0.153326,0.333
CG_09,Childish Gambino,hip-hop,narrative,0,I wanted you to know,5,7.174,17.939,2.174,22.939,4.726,265.693,0.236155,0.8
CG_09,Childish Gambino,hip-hop,narrative,1,"That I am ready to go, heartbeat",7,18.26,21.421,13.26,26.421,7.467,265.693,0.225904,1.0
CG_09,Childish Gambino,hip-hop,narrative,2,I wanted you to know,5,24.063,25.944,19.063,30.944,9.411,265.693,0.234962,0.8
CG_09,Childish Gambino,hip-hop,narrative,3,"Whenever you are around, can't speak",6,26.304,28.505,21.304,33.505,10.314,265.693,0.194774,0.5
CG_09,Childish Gambino,hip-hop,narrative,4,I can't speak,3,29.865,31.366,24.865,36.366,11.523,265.693,0.169515,1.0
CG_09,Childish Gambino,hip-hop,narrative,5,I wanted you to know,5,32.127,34.248,27.127,39.248,12.491,265.693,0.222308,0.8
CG_09,Childish Gambino,hip-hop,narrative,6,"That I am ready to go, heartbeat",7,34.288,36.869,29.288,41.869,13.391,265.693,0.202396,1.0
CG_09,Childish Gambino,hip-hop,narrative,8,"Whenever you are around, can't speak",6,69.599,72.983,64.599,77.983,26.832,265.693,0.266214,0.333
CG_09,Childish Gambino,hip-hop,narrative,9,I can't speak,3,128.041,128.93,123.041,133.93,48.359,265.693,0.260971,0.333
CG_09,Childish Gambino,hip-hop,narrative,10,I know what your boy like,6,146.933,147.934,141.933,152.934,55.49,265.693,0.158788,0.333
CG_09,Childish Gambino,hip-hop,narrative,13,You walkin' round naked,4,193.06,194.741,188.06,199.741,72.979,265.693,0.167475,0.25
CG_10,Childish Gambino,hip-hop,narrative,0,"I used to dream every night, now I never dream at all",12,23.102,26.245,18.102,31.245,9.137,270.053,0.242628,1.0
CG_10,Childish Gambino,hip-hop,narrative,1,I'm hopin' that it's 'cause I'm livin' everything I want,10,26.606,28.948,21.606,33.948,10.286,270.053,0.374611,0.6
CG_10,Childish Gambino,hip-hop,narrative,2,I used to wake up in a bed between my mom and aunt,13,29.349,31.772,24.349,36.772,11.316,270.053,0.26565,0.923
CG_10,Childish Gambino,hip-hop,narrative,3,Playing with this,3,31.792,32.432,26.792,37.432,11.891,270.053,0.204223,1.0
CG_10,Childish Gambino,hip-hop,narrative,4,Land Before Time,3,32.492,33.353,27.492,38.353,12.191,270.053,0.168644,1.0
CG_10,Childish Gambino,hip-hop,narrative,5,toy from Pizza Hut,4,33.574,34.294,28.574,39.294,12.566,270.053,0.259667,0.25
CG_10,Childish Gambino,hip-hop,narrative,6,"My dad works nights, putting on a stone face",9,34.374,37.238,29.374,42.238,13.259,270.053,0.253963,0.889
CG_10,Childish Gambino,hip-hop,narrative,7,He's saving up so we can get our own place,10,37.818,39.901,32.818,44.901,14.39,270.053,0.278932,1.0
CG_10,Childish Gambino,hip-hop,narrative,8,"In the projects, man, that sound fancy to me",9,40.401,42.742,35.401,47.742,15.394,270.053,0.211655,0.778
CG_10,Childish Gambino,hip-hop,narrative,9,"They called me ""fat nose,"" my mom say, ""You handsome to me""",12,42.922,45.462,37.922,50.462,16.364,270.053,0.324338,0.583
CG_10,Childish Gambino,hip-hop,narrative,10,"Mrs. Glover, ma'am, your son is so advanced",8,45.802,47.863,40.802,52.863,17.342,270.053,0.153591,0.75
CG_10,Childish Gambino,hip-hop,narrative,11,But he's acting up in class and keeps peeing in his pants,12,47.883,50.203,42.883,55.203,18.16,270.053,0.173591,0.583
CG_10,Childish Gambino,hip-hop,narrative,12,"And I just wanna fit in, but nobody was helping me out",12,50.644,53.704,45.644,58.704,19.32,270.053,0.301144,1.0
CG_10,Childish Gambino,hip-hop,narrative,13,They talking hood shit and I ain't know what that was about,12,53.924,56.445,48.924,61.445,20.435,270.053,0.394802,0.917
CG_10,Childish Gambino,hip-hop,narrative,14,'Cause hood shit and black shit is super different,9,56.625,58.826,51.625,63.826,21.376,270.053,0.314186,0.889
CG_10,Childish Gambino,hip-hop,narrative,15,"So I'm talking hood shit and cool, it now like New Edition",12,58.846,61.746,53.846,66.746,22.327,270.053,0.28961,0.417
CG_10,Childish Gambino,hip-hop,narrative,21,They think that you look down on 'em,8,176.248,178.249,171.248,183.249,65.635,270.053,0.403418,0.25
CG_10,Childish Gambino,hip-hop,narrative,29,"Outside, outside—no one knows",4,206.225,211.289,201.225,216.289,77.302,270.053,0.274051,0.75
CG_11,Childish Gambino,hip-hop,narrative,0,I was making Japanese and she's watching DVDs,8,4.441,6.944,0.0,11.944,2.702,210.673,0.117786,0.875
CG_11,Childish Gambino,hip-hop,narrative,1,"In Oakland, in Oakland",4,34.026,34.566,29.026,39.566,16.279,210.673,0.224172,0.25
CG_11,Childish Gambino,hip-hop,narrative,3,"In Oakland, in Oakland",4,39.95,41.031,34.95,46.031,19.22,210.673,0.243827,0.25
CG_11,Childish Gambino,hip-hop,narrative,4,Everything that I wanted,4,88.866,91.327,83.866,96.327,42.766,210.673,0.144725,0.5
CG_11,Childish Gambino,hip-hop,narrative,7,"For the moment, but you know me",7,162.746,165.087,157.746,170.087,77.806,210.673,0.313395,0.286
CG_11,Childish Gambino,hip-hop,narrative,8,You know how I get when I'm lonely,8,174.83,179.072,169.83,184.072,83.993,210.673,0.429865,0.25
CG_11,Childish Gambino,hip-hop,narrative,10,"But everything you do is so Oakland, so Oakland",9,187.174,191.936,182.174,196.936,89.976,210.673,0.182424,0.333
CG_12,Childish Gambino,hip-hop,narrative,0,She want to move to California,6,0.312,5.618,0.0,10.618,1.795,165.222,0.269614,1.0
CG_12,Childish Gambino,hip-hop,narrative,1,She must've fucking lost her mind,6,65.901,67.342,60.901,72.342,40.323,165.222,0.419854,0.333
CG_12,Childish Gambino,hip-hop,narrative,4,She make a movie with her friends,7,93.43,97.873,88.43,102.873,57.893,165.222,0.38568,0.286
GD_03,Grateful Dead,folk-rock,narrative,1,I can tell by the mark he left you were in his,12,64.591,71.433,59.591,76.433,24.801,274.227,0.412352,0.417
GD_03,Grateful Dead,folk-rock,narrative,6,Born to me,3,185.844,186.645,180.844,191.645,67.916,274.227,0.332443,0.333
GD_05,Grateful Dead,folk-rock,narrative,0,"We can share the women, we can share the wine",10,14.674,19.536,9.674,24.536,5.911,289.373,0.277,1.0
GD_05,Grateful Dead,folk-rock,narrative,1,We can share what we got of yours cause we done shared all of mine,15,21.817,33.803,16.817,38.803,9.61,289.373,0.306652,0.8
GD_05,Grateful Dead,folk-rock,narrative,2,"Keep on rollin', just a mile to go;",8,34.243,37.884,29.243,42.884,12.463,289.373,0.116992,0.875
GD_05,Grateful Dead,folk-rock,narrative,3,"Keep on rollin' my old buddy, you're movin' much too slow",11,41.499,54.071,36.499,59.071,16.513,289.373,0.212823,0.545
GD_05,Grateful Dead,folk-rock,narrative,4,"I just jumped the watchman, right outside the fence",9,54.451,60.817,49.451,65.817,19.917,289.373,0.181975,0.444
GD_05,Grateful Dead,folk-rock,narrative,5,"Took his rings, four bucks in change, ain't that Heaven sent?",11,61.037,68.184,56.037,73.184,22.328,289.373,0.179658,0.273
GD_06,Grateful Dead,folk-rock,narrative,0,"Cold iron shackles, ball and chain",6,21.955,25.378,16.955,30.378,5.496,430.627,0.078289,0.833
GD_06,Grateful Dead,folk-rock,narrative,1,Listen to the whistle of the evening train,8,29.242,33.006,24.242,38.006,7.228,430.627,0.112244,1.0
GD_06,Grateful Dead,folk-rock,narrative,2,You know you bound to wind up dead,8,36.89,42.355,31.89,47.355,9.201,430.627,0.199564,0.875
GD_06,Grateful Dead,folk-rock,narrative,3,"If you don't head back to Tennessee, Jed",8,88.737,118.31,83.737,123.31,24.04,430.627,0.281251,0.5
GD_06,Grateful Dead,folk-rock,narrative,7,"You better head back to Tennessee, Jed",7,282.149,396.724,277.149,401.724,78.824,430.627,0.426588,0.429
GD_06,Grateful Dead,folk-rock,narrative,8,There ain't no place I'd rather be,7,407.526,412.507,402.526,417.507,95.214,430.627,0.396271,1.0
GD_06,Grateful Dead,folk-rock,narrative,9,"Baby, won't you carry me?",5,412.927,418.978,407.927,423.978,96.592,430.627,0.371059,0.6
GD_08,Grateful Dead,folk-rock,narrative,3,With a lady like a dove,6,466.225,470.335,461.225,475.335,93.11,502.933,0.21954,0.333
GD_09,Grateful Dead,folk-rock,narrative,0,Me and my uncle went riding down,7,13.448,17.609,8.448,22.609,8.452,183.728,0.319181,0.429
GD_09,Grateful Dead,folk-rock,narrative,2,We stopped over in Santa Fe,6,22.051,24.271,17.051,29.271,12.606,183.728,0.18587,0.5
GD_09,Grateful Dead,folk-rock,narrative,3,That being the point just about half way,8,26.472,29.473,21.472,34.473,15.225,183.728,0.263068,0.375
GD_09,Grateful Dead,folk-rock,narrative,4,And you know it was the hottest part of the day,11,31.293,33.674,26.293,38.674,17.68,183.728,0.297188,0.455
GD_09,Grateful Dead,folk-rock,narrative,5,I took the horses up to the stall,8,36.975,40.076,31.975,45.076,20.969,183.728,0.359918,0.375
GD_09,Grateful Dead,folk-rock,narrative,6,"Went to the barroom, ordered drinks for all",8,41.538,44.019,36.538,49.019,23.284,183.728,0.335846,0.375
GD_09,Grateful Dead,folk-rock,narrative,7,"Three days in the saddle, you know my body hurt",10,45.36,48.782,40.36,53.782,25.62,183.728,0.292553,0.9
GD_09,Grateful Dead,folk-rock,narrative,8,"It being summer, I took off my shirt",8,50.123,54.605,45.123,59.605,28.501,183.728,0.246587,0.75
GD_09,Grateful Dead,folk-rock,narrative,9,And I tried to wash off some of that dusty dirt,11,54.725,57.367,49.725,62.367,30.505,183.728,0.103322,0.545
GD_09,Grateful Dead,folk-rock,narrative,10,"West Texas cowboys, they's all around",6,61.269,63.91,56.269,68.91,34.066,183.728,0.227685,0.333
GD_09,Grateful Dead,folk-rock,narrative,11,"With liquor and money, they're loaded down",7,65.171,68.133,60.171,73.133,36.278,183.728,0.103004,0.286
GD_09,Grateful Dead,folk-rock,narrative,12,"So soon after payday, know it seemed a shame;",9,69.285,72.176,64.285,77.176,38.497,183.728,0.177232,0.333
GD_09,Grateful Dead,folk-rock,narrative,13,"You know my uncle, he starts a friendly game",9,119.605,123.745,114.605,128.745,66.226,183.728,0.138909,0.333
GD_09,Grateful Dead,folk-rock,narrative,14,High-low jack and the winner take the hand,8,142.889,146.871,137.889,151.871,78.856,183.728,0.126873,0.25
GD_09,Grateful Dead,folk-rock,narrative,15,My uncle starts winning; cowboys got sore,7,159.879,162.601,154.879,167.601,87.76,183.728,0.1917,0.286
GD_10,Grateful Dead,folk-rock,narrative,0,"I lit out from Reno, I was trailed by twenty hounds",11,19.924,23.025,14.924,28.025,10.435,205.787,0.330605,0.273
GD_10,Grateful Dead,folk-rock,narrative,1,Didn't get to sleep that night 'til the morning came around,11,24.426,28.148,19.426,33.148,12.774,205.787,0.312286,0.909
GD_10,Grateful Dead,folk-rock,narrative,2,Set out runnin' but I take my time,8,29.128,31.369,24.128,36.369,14.699,205.787,0.419634,0.5
GD_10,Grateful Dead,folk-rock,narrative,3,A friend of the devil is a friend of mine,10,54.754,57.035,49.754,62.035,27.161,205.787,0.300349,1.0
GD_10,Grateful Dead,folk-rock,narrative,4,If I get home before daylight,6,79.695,81.536,74.695,86.536,39.174,205.787,0.342539,0.333
GD_10,Grateful Dead,folk-rock,narrative,5,Just might get some sleep tonight,6,82.596,89.499,77.596,94.499,41.814,205.787,0.282806,1.0
GD_10,Grateful Dead,folk-rock,narrative,8,Set out runnin' but I take my time,8,189.046,191.249,184.046,196.249,92.4,205.787,0.339195,0.375
GD_10,Grateful Dead,folk-rock,narrative,9,A friend of the devil is a friend of mine,10,191.309,193.512,186.309,198.512,93.5,205.787,0.283834,1.0
GD_11,Grateful Dead,folk-rock,narrative,1,"Keep truckin', like the do-dah man",6,89.351,91.971,84.351,96.971,29.576,306.538,0.384711,0.333
GD_11,Grateful Dead,folk-rock,narrative,3,Just keep truckin' on,4,185.729,186.47,180.729,191.47,60.71,306.538,0.225188,0.25
GD_12,Grateful Dead,folk-rock,narrative,0,"Driving that train, high on cocaine",6,6.751,11.715,1.751,16.715,3.482,265.183,0.294558,0.5
GD_12,Grateful Dead,folk-rock,narrative,1,"Casey Jones you better, watch your speed",7,11.775,15.598,6.775,20.598,5.161,265.183,0.370244,0.571
GD_12,Grateful Dead,folk-rock,narrative,2,"Trouble ahead, trouble behind",4,16.299,20.142,11.299,25.142,6.871,265.183,0.19158,0.5
GD_12,Grateful Dead,folk-rock,narrative,3,And you know that notion just crossed my mind,9,63.233,68.942,58.233,73.942,24.921,265.183,0.371797,0.556
GD_12,Grateful Dead,folk-rock,narrative,4,This old engine,3,177.601,178.581,172.601,183.581,67.158,265.183,0.283889,0.333
GD_12,Grateful Dead,folk-rock,narrative,5,Makes it on time,4,190.893,193.195,185.893,198.195,72.419,265.183,0.19408,0.25
GD_12,Grateful Dead,folk-rock,narrative,11,You know it's traveling again,5,213.998,216.202,208.998,221.202,81.114,265.183,0.380067,0.4
GD_12,Grateful Dead,folk-rock,narrative,12,"Driving that train, high on cocaine",6,218.346,223.335,213.346,228.335,83.278,265.183,0.311201,0.5
GD_12,Grateful Dead,folk-rock,narrative,13,Casey Jones you better watch your speed,7,241.898,245.361,236.898,250.361,91.872,265.183,0.357463,0.429
GD_12,Grateful Dead,folk-rock,narrative,14,"Trouble ahead, trouble behind",4,246.122,248.304,241.122,253.304,93.223,265.183,0.212065,0.5
GD_12,Grateful Dead,folk-rock,narrative,15,And you know that notion just crossed my mind,9,250.886,253.068,245.886,258.068,95.02,265.183,0.352175,0.889
GD_12,Grateful Dead,folk-rock,narrative,17,Take my advice,3,258.656,259.74,253.656,264.74,97.743,265.183,0.373033,0.333
GD_13,Grateful Dead,folk-rock,narrative,3,Dawn is breaking everywhere,4,30.961,33.083,25.961,38.083,9.144,350.213,0.217365,0.25
GD_13,Grateful Dead,folk-rock,narrative,4,"Light a candle, curse the glare",6,34.003,36.164,29.003,41.164,10.018,350.213,0.324205,0.333
GD_13,Grateful Dead,folk-rock,narrative,5,"Draw the curtains, I don't care 'cause it's all right",10,36.585,41.528,31.585,46.528,11.152,350.213,0.449918,0.9
GD_13,Grateful Dead,folk-rock,narrative,6,I will get by,4,235.02,236.482,230.02,241.482,67.316,350.213,0.165041,0.5
GD_13,Grateful Dead,folk-rock,narrative,7,I will get by,4,301.571,304.314,296.571,309.314,86.502,350.213,0.163922,0.75
GD_14,Grateful Dead,folk-rock,narrative,0,If my words did glow with the gold of sunshine,10,33.317,39.939,28.317,44.939,14.584,251.147,0.338184,0.9
GD_14,Grateful Dead,folk-rock,narrative,1,And my tunes were played on the harp unstrung,9,41.759,47.361,36.759,52.361,17.743,251.147,0.161324,0.667
GD_14,Grateful Dead,folk-rock,narrative,2,Would you hear my voice come through the music?,9,48.501,54.723,43.501,59.723,20.551,251.147,0.109744,0.889
GD_15,Grateful Dead,folk-rock,narrative,1,Not a chill to the winter,6,18.661,20.282,13.661,25.282,7.498,259.702,0.079693,0.5
GD_15,Grateful Dead,folk-rock,narrative,3,From the other direction,4,60.903,61.964,55.903,66.964,23.655,259.702,-0.010584,0.25
GD_15,Grateful Dead,folk-rock,narrative,11,Into the blues,3,186.606,187.226,181.606,192.226,71.973,259.702,0.267382,0.333
BD_01,Bob Dylan,folk,narrative,0,How many roads must a man walk down before you call him a man?,14,4.225,12.688,0.0,17.688,4.969,170.176,0.404693,1.0
BD_01,Bob Dylan,folk,narrative,1,How many seas must the white dove sail before she sleeps in the sand?,14,14.969,25.332,9.969,30.332,11.841,170.176,0.392855,0.357
BD_01,Bob Dylan,folk,narrative,2,"Yes, and how many times must the cannonballs fly before they're forever banned?",13,66.847,74.931,61.847,79.931,41.656,170.176,0.38046,0.462
BD_01,Bob Dylan,folk,narrative,3,"The answer, my friend, is blowin' in the wind",9,88.552,92.556,83.552,97.556,53.212,170.176,0.342902,0.889
BD_01,Bob Dylan,folk,narrative,4,The answer is blowin' in the wind,7,92.616,96.66,87.616,101.66,55.612,170.176,0.251291,0.857
BD_01,Bob Dylan,folk,narrative,5,"Yes, and how many years can a mountain exist before it is washed to the sea?",16,119.693,130.837,114.693,135.837,73.609,170.176,0.348757,0.375
BD_01,Bob Dylan,folk,narrative,8,"The answer, my friend, is blowin' in the wind",9,145.623,150.387,140.623,155.387,86.972,170.176,0.262279,0.556
BD_02,Bob Dylan,folk,narrative,0,"Come gather 'round, people, wherever you roam",7,3.82,7.603,0.0,12.603,2.95,193.6,0.44582,0.286
BD_02,Bob Dylan,folk,narrative,1,And admit that the waters around you have grown,9,8.864,13.167,3.864,18.167,5.69,193.6,0.36949,1.0
BD_02,Bob Dylan,folk,narrative,5,"For the times, they are a-changin'",6,101.779,105.26,96.779,110.26,53.471,193.6,0.203451,0.833
BD_03,Bob Dylan,folk,narrative,4,You used to laugh about,5,198.955,200.856,193.955,205.856,55.546,359.893,0.074662,0.6
BD_03,Bob Dylan,folk,narrative,6,Now you don't talk so loud,6,309.067,311.97,304.067,316.97,86.281,359.893,0.254973,0.333
BD_04,Bob Dylan,folk,narrative,0,"Hey, Mr. Tambourine Man, play a song for me",9,6.345,11.009,1.345,16.009,2.613,332.053,0.361646,0.778
BD_04,Bob Dylan,folk,narrative,1,"I'm not sleepy, and there is no place I'm going to",11,11.569,15.872,6.569,20.872,4.132,332.053,0.334831,1.0
BD_04,Bob Dylan,folk,narrative,2,"Hey, Mr. Tambourine Man, play a song for me",9,17.594,22.517,12.594,27.517,6.04,332.053,0.413653,0.778
BD_04,Bob Dylan,folk,narrative,3,"In the jingle jangle mornin', I'll come followin' you",9,76.881,87.413,71.881,92.413,24.739,332.053,0.200476,0.444
BD_04,Bob Dylan,folk,narrative,5,Vanished from my hand,4,114.775,115.996,109.775,120.996,34.749,332.053,0.283179,0.25
BD_04,Bob Dylan,folk,narrative,10,"Hey, Mr. Tambourine Man, play a song for me",9,193.397,198.179,188.397,203.179,58.963,332.053,0.41318,0.889
BD_04,Bob Dylan,folk,narrative,11,"I'm not sleepy, and there is no place I'm going to",11,294.978,299.162,289.978,304.162,89.465,332.053,0.277877,1.0
